ENTIDAD,NOMBRE_ENTIDAD,DISTRITO_FEDERAL,DISTRITO_LOCAL,MUNICIPIO,SECCION
19,NUEVO LEON,7,20,18,2581
19,NUEVO LEON,7,20,18,2582
19,NUEVO LEON,7,20,18,2583
19,NUEVO LEON,7,20,18,2584
19,NUEVO LEON,7,20,18,2585
19,NUEVO LEON,7,20,18,2586
19,NUEVO LEON,7,20,18,2587
19,NUEVO LEON,7,20,18,2588
19,NUEVO LEON,7,20,18,2589
19,NUEVO LEON,7,20,18,2590
19,NUEVO LEON,7,20,18,2591
19,NUEVO LEON,7,20,18,2592
19,NUEVO LEON,7,20,18,2593
19,NUEVO LEON,7,20,18,2594
19,NUEVO LEON,7,20,18,2595
19,NUEVO LEON,7,20,18,2596
19,NUEVO LEON,7,20,18,2597
19,NUEVO LEON,7,20,18,2599
19,NUEVO LEON,7,20,18,2600
19,NUEVO LEON,7,20,18,2601
19,NUEVO LEON,7,20,18,2602
19,NUEVO LEON,7,20,18,2603
19,NUEVO LEON,7,20,18,2604
19,NUEVO LEON,7,20,18,2605
19,NUEVO LEON,7,20,18,2606
19,NUEVO LEON,7,20,18,2607
19,NUEVO LEON,7,20,18,2608
19,NUEVO LEON,7,20,18,2609
19,NUEVO LEON,7,20,18,2610
19,NUEVO LEON,7,20,18,2611
19,NUEVO LEON,7,20,18,2612
19,NUEVO LEON,7,20,18,2613
19,NUEVO LEON,7,20,18,2614
19,NUEVO LEON,7,20,18,2615
19,NUEVO LEON,7,20,18,2616
19,NUEVO LEON,7,20,18,2617
19,NUEVO LEON,7,20,18,2618
19,NUEVO LEON,7,20,18,2832
19,NUEVO LEON,7,20,18,2833
19,NUEVO LEON,7,20,18,2834
19,NUEVO LEON,7,20,18,2835
19,NUEVO LEON,7,20,18,2836
19,NUEVO LEON,7,20,18,2837
19,NUEVO LEON,7,20,18,2838
19,NUEVO LEON,7,20,18,2839
19,NUEVO LEON,7,20,18,2840
19,NUEVO LEON,7,20,18,2841
19,NUEVO LEON,7,20,18,2843
19,NUEVO LEON,7,20,18,2845
19,NUEVO LEON,7,20,18,3167
19,NUEVO LEON,7,20,18,3168
19,NUEVO LEON,7,20,18,3169
19,NUEVO LEON,7,20,18,3170
19,NUEVO LEON,7,20,18,3171
19,NUEVO LEON,7,20,18,3172
19,NUEVO LEON,7,20,18,3173
19,NUEVO LEON,7,20,18,3174
19,NUEVO LEON,7,20,18,3175
19,NUEVO LEON,7,20,18,3176
19,NUEVO LEON,7,20,18,3177
19,NUEVO LEON,7,20,18,3178
19,NUEVO LEON,7,20,18,3179
19,NUEVO LEON,7,20,18,3180
19,NUEVO LEON,7,20,18,3181
19,NUEVO LEON,7,20,18,3182
19,NUEVO LEON,7,20,18,3183
19,NUEVO LEON,7,20,18,3184
19,NUEVO LEON,7,20,18,3185
19,NUEVO LEON,7,20,18,3186
19,NUEVO LEON,7,20,18,3187
19,NUEVO LEON,7,20,18,3188
19,NUEVO LEON,7,20,18,3189
19,NUEVO LEON,7,20,18,3190
19,NUEVO LEON,7,20,18,3191
19,NUEVO LEON,7,20,18,3192
19,NUEVO LEON,7,20,18,3193
19,NUEVO LEON,7,20,18,3194
19,NUEVO LEON,7,20,18,3195
19,NUEVO LEON,8,5,6,131
19,NUEVO LEON,8,5,6,134
19,NUEVO LEON,8,5,6,135
19,NUEVO LEON,8,7,6,136
19,NUEVO LEON,8,7,6,137
19,NUEVO LEON,8,7,6,138
19,NUEVO LEON,8,7,6,139
19,NUEVO LEON,8,7,6,140
19,NUEVO LEON,8,7,6,143
19,NUEVO LEON,8,7,6,145
19,NUEVO LEON,8,7,6,146
19,NUEVO LEON,8,7,6,147
19,NUEVO LEON,8,7,6,148
19,NUEVO LEON,8,7,6,2199
19,NUEVO LEON,8,7,6,2200
19,NUEVO LEON,8,7,6,2201
19,NUEVO LEON,8,7,6,2202
19,NUEVO LEON,8,7,6,2203
19,NUEVO LEON,8,7,6,2204
19,NUEVO LEON,8,7,6,2205
19,NUEVO LEON,8,7,6,2206
19,NUEVO LEON,8,7,6,2207
19,NUEVO LEON,8,7,6,2208
19,NUEVO LEON,8,7,6,2209
19,NUEVO LEON,8,7,6,2210
19,NUEVO LEON,8,7,6,2211
19,NUEVO LEON,8,7,6,2212
19,NUEVO LEON,8,7,6,2213
19,NUEVO LEON,8,7,6,2214
19,NUEVO LEON,8,7,6,2215
19,NUEVO LEON,8,7,6,2216
19,NUEVO LEON,8,7,6,2217
19,NUEVO LEON,8,7,6,2218
19,NUEVO LEON,8,7,6,2219
19,NUEVO LEON,8,7,6,2220
19,NUEVO LEON,8,7,6,2221
19,NUEVO LEON,8,7,6,2222
19,NUEVO LEON,8,7,6,2223
19,NUEVO LEON,8,7,6,2224
19,NUEVO LEON,8,7,6,2225
19,NUEVO LEON,8,7,6,2226
19,NUEVO LEON,8,7,6,2227
19,NUEVO LEON,8,7,6,2228
19,NUEVO LEON,8,7,6,2229
19,NUEVO LEON,8,7,6,2230
19,NUEVO LEON,8,7,6,2231
19,NUEVO LEON,8,7,6,2232
19,NUEVO LEON,8,7,6,2233
19,NUEVO LEON,8,7,6,2234
19,NUEVO LEON,8,7,6,2235
19,NUEVO LEON,8,7,6,2236
19,NUEVO LEON,8,7,6,2237
19,NUEVO LEON,8,7,6,2238
19,NUEVO LEON,8,7,6,2239
19,NUEVO LEON,8,7,6,2240
19,NUEVO LEON,8,7,6,2241
19,NUEVO LEON,8,7,6,2242
19,NUEVO LEON,8,7,6,2243
19,NUEVO LEON,8,7,6,2244
19,NUEVO LEON,8,7,6,2245
19,NUEVO LEON,8,7,6,2246
19,NUEVO LEON,8,7,6,2247
19,NUEVO LEON,8,7,6,2248
19,NUEVO LEON,8,7,6,2249
19,NUEVO LEON,8,7,6,2250
19,NUEVO LEON,8,7,6,2251
19,NUEVO LEON,8,7,6,2252
19,NUEVO LEON,8,7,6,2253
19,NUEVO LEON,8,7,6,2254
19,NUEVO LEON,8,7,6,2255
19,NUEVO LEON,8,7,6,2256
19,NUEVO LEON,8,7,6,2257
19,NUEVO LEON,8,7,6,2258
19,NUEVO LEON,8,7,6,2259
19,NUEVO LEON,8,7,6,2260
19,NUEVO LEON,8,7,6,2261
19,NUEVO LEON,8,7,6,2262
19,NUEVO LEON,8,7,6,2263
19,NUEVO LEON,8,7,6,2264
19,NUEVO LEON,8,7,6,2265
19,NUEVO LEON,8,7,6,2266
19,NUEVO LEON,8,7,6,2267
19,NUEVO LEON,8,7,6,2268
19,NUEVO LEON,8,7,6,2269
19,NUEVO LEON,8,7,6,2270
19,NUEVO LEON,8,7,6,2271
19,NUEVO LEON,8,7,6,2272
19,NUEVO LEON,8,7,6,2273
19,NUEVO LEON,8,7,6,2733
19,NUEVO LEON,8,7,6,2928
19,NUEVO LEON,8,7,6,2929
19,NUEVO LEON,8,7,6,2930
19,NUEVO LEON,8,7,6,2931
19,NUEVO LEON,8,7,6,2952
19,NUEVO LEON,8,7,6,2953
19,NUEVO LEON,8,7,6,2954
19,NUEVO LEON,8,7,6,2955
19,NUEVO LEON,8,7,6,2956
19,NUEVO LEON,8,7,6,3196
19,NUEVO LEON,8,7,6,3197
19,NUEVO LEON,8,7,6,3198
19,NUEVO LEON,8,7,6,3199
19,NUEVO LEON,8,7,6,3200
19,NUEVO LEON,8,7,6,3201
19,NUEVO LEON,8,7,6,3202
19,NUEVO LEON,8,7,6,3203
19,NUEVO LEON,8,7,6,3204
19,NUEVO LEON,8,13,26,707
19,NUEVO LEON,8,13,26,708
19,NUEVO LEON,8,13,26,709
19,NUEVO LEON,8,13,26,710
19,NUEVO LEON,8,13,26,711
19,NUEVO LEON,8,13,26,712
19,NUEVO LEON,8,13,26,713
19,NUEVO LEON,8,14,26,604
19,NUEVO LEON,8,14,26,606
19,NUEVO LEON,8,14,26,608
19,NUEVO LEON,8,14,26,609
19,NUEVO LEON,8,14,26,610
19,NUEVO LEON,8,14,26,611
19,NUEVO LEON,8,14,26,612
19,NUEVO LEON,8,14,26,613
19,NUEVO LEON,8,14,26,614
19,NUEVO LEON,8,14,26,615
19,NUEVO LEON,8,14,26,616
19,NUEVO LEON,8,14,26,617
19,NUEVO LEON,8,14,26,618
19,NUEVO LEON,8,14,26,619
19,NUEVO LEON,8,14,26,620
19,NUEVO LEON,8,14,26,621
19,NUEVO LEON,8,14,26,622
19,NUEVO LEON,8,14,26,644
19,NUEVO LEON,8,14,26,645
19,NUEVO LEON,8,14,26,646
19,NUEVO LEON,8,14,26,647
19,NUEVO LEON,8,14,26,649
19,NUEVO LEON,8,14,26,650
19,NUEVO LEON,8,14,26,651
19,NUEVO LEON,8,14,26,669
19,NUEVO LEON,8,14,26,670
19,NUEVO LEON,8,14,26,671
19,NUEVO LEON,8,14,26,672
19,NUEVO LEON,8,14,26,673
19,NUEVO LEON,8,14,26,674
19,NUEVO LEON,8,14,26,675
19,NUEVO LEON,8,14,26,676
19,NUEVO LEON,8,14,26,677
19,NUEVO LEON,8,14,26,678
19,NUEVO LEON,8,14,26,679
19,NUEVO LEON,8,14,26,693
19,NUEVO LEON,8,14,26,698
19,NUEVO LEON,8,14,26,701
19,NUEVO LEON,8,14,26,702
19,NUEVO LEON,8,14,26,704
19,NUEVO LEON,8,14,26,705
19,NUEVO LEON,8,14,26,706
19,NUEVO LEON,8,14,26,2695
19,NUEVO LEON,8,14,26,2696
19,NUEVO LEON,8,14,26,2697
19,NUEVO LEON,8,14,26,2698
19,NUEVO LEON,8,14,26,2699
19,NUEVO LEON,8,14,26,2700
19,NUEVO LEON,8,14,26,2701
19,NUEVO LEON,8,14,26,2702
19,NUEVO LEON,8,14,26,2703
19,NUEVO LEON,8,14,26,2704
19,NUEVO LEON,8,14,26,2705
19,NUEVO LEON,8,14,26,2706
19,NUEVO LEON,8,14,26,2707
19,NUEVO LEON,8,14,26,2708
19,NUEVO LEON,8,14,26,2709
19,NUEVO LEON,8,14,26,2732
19,NUEVO LEON,8,14,26,2898
19,NUEVO LEON,8,14,26,2899
19,NUEVO LEON,8,14,26,2902
19,NUEVO LEON,8,14,26,2908
19,NUEVO LEON,8,14,26,2957
19,NUEVO LEON,8,14,26,2958
19,NUEVO LEON,8,14,26,2959
19,NUEVO LEON,8,14,26,2960
19,NUEVO LEON,8,14,26,2961
19,NUEVO LEON,8,14,26,2962
19,NUEVO LEON,8,14,26,2963
19,NUEVO LEON,8,14,26,2964
19,NUEVO LEON,8,14,26,2965
19,NUEVO LEON,8,14,26,3009
19,NUEVO LEON,8,14,26,3010
19,NUEVO LEON,8,14,26,3011
19,NUEVO LEON,8,14,26,3012
19,NUEVO LEON,8,14,26,3205
19,NUEVO LEON,8,14,26,3206
19,NUEVO LEON,8,14,26,3207
19,NUEVO LEON,8,14,26,3208
19,NUEVO LEON,8,14,26,3209
19,NUEVO LEON,8,14,26,3210
19,NUEVO LEON,8,15,26,2900
19,NUEVO LEON,8,15,26,2903
19,NUEVO LEON,9,11,22,494
19,NUEVO LEON,9,11,22,495
19,NUEVO LEON,9,11,22,496
19,NUEVO LEON,9,11,22,497
19,NUEVO LEON,9,11,22,498
19,NUEVO LEON,9,11,22,502
19,NUEVO LEON,9,11,22,503
19,NUEVO LEON,9,11,22,504
19,NUEVO LEON,9,11,22,505
19,NUEVO LEON,9,11,22,506
19,NUEVO LEON,9,11,22,507
19,NUEVO LEON,9,11,22,508
19,NUEVO LEON,9,11,22,509
19,NUEVO LEON,9,11,22,513
19,NUEVO LEON,9,11,22,514
19,NUEVO LEON,9,24,7,151
19,NUEVO LEON,9,24,7,152
19,NUEVO LEON,9,24,7,153
19,NUEVO LEON,9,24,7,154
19,NUEVO LEON,9,24,7,155
19,NUEVO LEON,9,24,7,156
19,NUEVO LEON,9,24,7,157
19,NUEVO LEON,9,24,7,158
19,NUEVO LEON,9,24,7,159
19,NUEVO LEON,9,24,7,160
19,NUEVO LEON,9,24,7,161
19,NUEVO LEON,9,24,7,162
19,NUEVO LEON,9,24,7,163
19,NUEVO LEON,9,24,7,164
19,NUEVO LEON,9,24,7,165
19,NUEVO LEON,9,24,7,166
19,NUEVO LEON,9,24,7,167
19,NUEVO LEON,9,24,14,257
19,NUEVO LEON,9,24,14,258
19,NUEVO LEON,9,24,14,259
19,NUEVO LEON,9,24,14,260
19,NUEVO LEON,9,24,14,261
19,NUEVO LEON,9,24,14,262
19,NUEVO LEON,9,24,14,263
19,NUEVO LEON,9,24,14,264
19,NUEVO LEON,9,24,14,265
19,NUEVO LEON,9,24,14,266
19,NUEVO LEON,9,24,14,267
19,NUEVO LEON,9,24,14,268
19,NUEVO LEON,9,24,14,269
19,NUEVO LEON,9,24,14,270
19,NUEVO LEON,9,24,14,271
19,NUEVO LEON,9,24,14,272
19,NUEVO LEON,9,24,14,273
19,NUEVO LEON,9,24,14,274
19,NUEVO LEON,9,24,14,275
19,NUEVO LEON,9,24,14,276
19,NUEVO LEON,9,24,14,277
19,NUEVO LEON,9,24,14,278
19,NUEVO LEON,9,24,14,279
19,NUEVO LEON,9,24,14,280
19,NUEVO LEON,9,24,14,281
19,NUEVO LEON,9,24,14,282
19,NUEVO LEON,9,24,14,283
19,NUEVO LEON,9,24,14,284
19,NUEVO LEON,9,24,14,285
19,NUEVO LEON,9,24,14,286
19,NUEVO LEON,9,24,14,287
19,NUEVO LEON,9,24,14,288
19,NUEVO LEON,9,24,14,289
19,NUEVO LEON,9,24,14,290
19,NUEVO LEON,9,24,14,291
19,NUEVO LEON,9,24,14,292
19,NUEVO LEON,9,24,14,293
19,NUEVO LEON,9,24,17,309
19,NUEVO LEON,9,24,17,310
19,NUEVO LEON,9,24,17,311
19,NUEVO LEON,9,24,17,312
19,NUEVO LEON,9,24,17,313
19,NUEVO LEON,9,24,17,314
19,NUEVO LEON,9,24,17,315
19,NUEVO LEON,9,24,17,316
19,NUEVO LEON,9,24,17,317
19,NUEVO LEON,9,24,17,318
19,NUEVO LEON,9,24,17,319
19,NUEVO LEON,9,24,17,320
19,NUEVO LEON,9,24,17,321
19,NUEVO LEON,9,24,17,322
19,NUEVO LEON,9,24,17,323
19,NUEVO LEON,9,24,17,324
19,NUEVO LEON,9,24,17,325
19,NUEVO LEON,9,24,17,326
19,NUEVO LEON,9,24,17,327
19,NUEVO LEON,9,24,17,328
19,NUEVO LEON,9,24,17,329
19,NUEVO LEON,9,24,17,330
19,NUEVO LEON,9,24,17,331
19,NUEVO LEON,9,24,17,332
19,NUEVO LEON,9,24,17,333
19,NUEVO LEON,9,24,17,334
19,NUEVO LEON,9,24,17,335
19,NUEVO LEON,9,24,17,336
19,NUEVO LEON,9,24,17,337
19,NUEVO LEON,9,24,17,338
19,NUEVO LEON,9,24,17,339
19,NUEVO LEON,9,24,17,340
19,NUEVO LEON,9,24,17,341
19,NUEVO LEON,9,24,17,342
19,NUEVO LEON,9,24,17,343
19,NUEVO LEON,9,24,17,344
19,NUEVO LEON,9,24,17,345
19,NUEVO LEON,9,24,24,518
19,NUEVO LEON,9,24,24,519
19,NUEVO LEON,9,24,24,520
19,NUEVO LEON,9,24,24,521
19,NUEVO LEON,9,24,24,522
19,NUEVO LEON,9,24,30,822
19,NUEVO LEON,9,24,30,823
19,NUEVO LEON,9,24,30,824
19,NUEVO LEON,9,24,30,825
19,NUEVO LEON,9,24,30,826
19,NUEVO LEON,9,24,30,827
19,NUEVO LEON,9,24,30,828
19,NUEVO LEON,9,24,30,829
19,NUEVO LEON,9,24,30,830
19,NUEVO LEON,9,24,31,831
19,NUEVO LEON,9,24,31,832
19,NUEVO LEON,9,24,31,833
19,NUEVO LEON,9,24,31,834
19,NUEVO LEON,9,24,34,860
19,NUEVO LEON,9,24,34,861
19,NUEVO LEON,9,24,34,862
19,NUEVO LEON,9,24,34,863
19,NUEVO LEON,9,24,34,864
19,NUEVO LEON,9,24,34,865
19,NUEVO LEON,9,24,34,866
19,NUEVO LEON,9,24,34,867
19,NUEVO LEON,9,24,34,868
19,NUEVO LEON,9,24,34,869
19,NUEVO LEON,9,24,34,870
19,NUEVO LEON,9,24,34,871
19,NUEVO LEON,9,24,34,872
19,NUEVO LEON,9,24,34,873
19,NUEVO LEON,9,24,34,874
19,NUEVO LEON,9,24,34,875
19,NUEVO LEON,9,24,34,876
19,NUEVO LEON,9,24,34,877
19,NUEVO LEON,9,24,34,878
19,NUEVO LEON,9,24,34,879
19,NUEVO LEON,9,24,34,880
19,NUEVO LEON,9,24,34,881
19,NUEVO LEON,9,24,34,882
19,NUEVO LEON,9,24,34,883
19,NUEVO LEON,9,24,34,884
19,NUEVO LEON,9,24,34,885
19,NUEVO LEON,9,24,34,886
19,NUEVO LEON,9,24,34,887
19,NUEVO LEON,9,24,34,888
19,NUEVO LEON,9,24,34,889
19,NUEVO LEON,9,24,34,890
19,NUEVO LEON,9,24,34,891
19,NUEVO LEON,9,24,34,892
19,NUEVO LEON,9,24,34,893
19,NUEVO LEON,9,24,34,894
19,NUEVO LEON,9,24,34,895
19,NUEVO LEON,9,24,34,896
19,NUEVO LEON,9,24,34,897
19,NUEVO LEON,9,24,34,898
19,NUEVO LEON,9,24,34,899
19,NUEVO LEON,9,24,34,900
19,NUEVO LEON,9,24,34,901
19,NUEVO LEON,9,24,34,902
19,NUEVO LEON,9,24,34,903
19,NUEVO LEON,9,24,34,904
19,NUEVO LEON,9,24,34,906
19,NUEVO LEON,9,24,34,907
19,NUEVO LEON,9,24,37,913
19,NUEVO LEON,9,24,37,914
19,NUEVO LEON,9,24,37,915
19,NUEVO LEON,9,24,37,916
19,NUEVO LEON,9,24,37,917
19,NUEVO LEON,9,24,37,918
19,NUEVO LEON,9,24,37,919
19,NUEVO LEON,9,24,37,920
19,NUEVO LEON,9,24,37,921
19,NUEVO LEON,9,24,37,922
19,NUEVO LEON,9,24,44,1724
19,NUEVO LEON,9,24,44,1725
19,NUEVO LEON,9,24,44,1726
19,NUEVO LEON,9,24,44,1727
19,NUEVO LEON,9,24,44,1728
19,NUEVO LEON,9,24,49,2086
19,NUEVO LEON,9,24,49,2087
19,NUEVO LEON,9,24,49,2088
19,NUEVO LEON,9,24,49,2089
19,NUEVO LEON,9,24,49,2090
19,NUEVO LEON,9,24,49,2091
19,NUEVO LEON,9,24,49,2092
19,NUEVO LEON,9,24,49,2093
19,NUEVO LEON,9,24,49,2094
19,NUEVO LEON,9,24,49,2095
19,NUEVO LEON,9,24,49,2096
19,NUEVO LEON,9,24,49,2097
19,NUEVO LEON,9,24,49,2098
19,NUEVO LEON,9,24,49,2099
19,NUEVO LEON,9,24,49,2100
19,NUEVO LEON,9,24,49,2101
19,NUEVO LEON,9,24,49,2102
19,NUEVO LEON,9,24,49,2103
19,NUEVO LEON,9,24,49,2104
19,NUEVO LEON,9,24,49,2105
19,NUEVO LEON,9,24,49,2106
19,NUEVO LEON,9,24,49,2107
19,NUEVO LEON,9,24,49,2108
19,NUEVO LEON,9,24,49,2109
19,NUEVO LEON,9,24,49,2110
19,NUEVO LEON,9,26,4,20
19,NUEVO LEON,9,26,4,21
19,NUEVO LEON,9,26,4,22
19,NUEVO LEON,9,26,4,23
19,NUEVO LEON,9,26,4,24
19,NUEVO LEON,9,26,4,25
19,NUEVO LEON,9,26,4,26
19,NUEVO LEON,9,26,4,27
19,NUEVO LEON,9,26,4,28
19,NUEVO LEON,9,26,4,29
19,NUEVO LEON,9,26,4,30
19,NUEVO LEON,9,26,4,31
19,NUEVO LEON,9,26,4,32
19,NUEVO LEON,9,26,4,33
19,NUEVO LEON,9,26,4,34
19,NUEVO LEON,9,26,4,35
19,NUEVO LEON,9,26,4,36
19,NUEVO LEON,9,26,4,37
19,NUEVO LEON,9,26,4,38
19,NUEVO LEON,9,26,39,931
19,NUEVO LEON,9,26,39,932
19,NUEVO LEON,9,26,39,933
19,NUEVO LEON,9,26,39,934
19,NUEVO LEON,9,26,39,935
19,NUEVO LEON,9,26,39,936
19,NUEVO LEON,9,26,39,937
19,NUEVO LEON,9,26,39,938
19,NUEVO LEON,9,26,39,939
19,NUEVO LEON,9,26,39,940
19,NUEVO LEON,9,26,39,941
19,NUEVO LEON,9,26,39,942
19,NUEVO LEON,9,26,39,943
19,NUEVO LEON,9,26,39,944
19,NUEVO LEON,9,26,39,945
19,NUEVO LEON,9,26,39,946
19,NUEVO LEON,9,26,39,947
19,NUEVO LEON,9,26,39,948
19,NUEVO LEON,9,26,39,949
19,NUEVO LEON,9,26,39,950
19,NUEVO LEON,9,26,39,951
19,NUEVO LEON,9,26,39,952
19,NUEVO LEON,9,26,39,953
19,NUEVO LEON,9,26,39,954
19,NUEVO LEON,9,26,39,956
19,NUEVO LEON,9,26,39,957
19,NUEVO LEON,9,26,39,958
19,NUEVO LEON,9,26,39,959
19,NUEVO LEON,9,26,39,960
19,NUEVO LEON,9,26,39,961
19,NUEVO LEON,9,26,39,962
19,NUEVO LEON,9,26,39,963
19,NUEVO LEON,9,26,39,964
19,NUEVO LEON,9,26,39,965
19,NUEVO LEON,9,26,39,966
19,NUEVO LEON,9,26,39,967
19,NUEVO LEON,9,26,39,968
19,NUEVO LEON,9,26,39,969
19,NUEVO LEON,9,26,39,970
19,NUEVO LEON,9,26,39,971
19,NUEVO LEON,9,26,39,972
19,NUEVO LEON,9,26,39,973
19,NUEVO LEON,10,6,40,1133
19,NUEVO LEON,10,6,40,1134
19,NUEVO LEON,10,6,40,1135
19,NUEVO LEON,10,6,40,1136
19,NUEVO LEON,10,6,40,1137
19,NUEVO LEON,10,6,40,1138
19,NUEVO LEON,10,6,40,1147
19,NUEVO LEON,10,6,40,1148
19,NUEVO LEON,10,6,40,1149
19,NUEVO LEON,10,6,40,1150
19,NUEVO LEON,10,6,40,1151
19,NUEVO LEON,10,6,40,1152
19,NUEVO LEON,10,6,40,1153
19,NUEVO LEON,10,6,40,1154
19,NUEVO LEON,10,6,40,1155
19,NUEVO LEON,10,6,40,1162
19,NUEVO LEON,10,6,40,1163
19,NUEVO LEON,10,6,40,1164
19,NUEVO LEON,10,6,40,1165
19,NUEVO LEON,10,6,40,1166
19,NUEVO LEON,10,6,40,1167
19,NUEVO LEON,10,6,40,1168
19,NUEVO LEON,10,6,40,1169
19,NUEVO LEON,10,6,40,1173
19,NUEVO LEON,10,6,40,1174
19,NUEVO LEON,10,6,40,1175
19,NUEVO LEON,10,6,40,1176
19,NUEVO LEON,10,6,40,1177
19,NUEVO LEON,10,6,40,1178
19,NUEVO LEON,10,6,40,1184
19,NUEVO LEON,10,6,40,1186
19,NUEVO LEON,10,6,40,1187
19,NUEVO LEON,10,6,40,1188
19,NUEVO LEON,10,6,40,1189
19,NUEVO LEON,10,6,40,1191
19,NUEVO LEON,10,6,40,1193
19,NUEVO LEON,10,6,40,1194
19,NUEVO LEON,10,6,40,1198
19,NUEVO LEON,10,6,40,1201
19,NUEVO LEON,10,6,40,1202
19,NUEVO LEON,10,6,40,1207
19,NUEVO LEON,10,6,40,1208
19,NUEVO LEON,10,6,40,1209
19,NUEVO LEON,10,6,40,1210
19,NUEVO LEON,10,6,40,1211
19,NUEVO LEON,10,6,40,1212
19,NUEVO LEON,10,6,40,1213
19,NUEVO LEON,10,6,40,1214
19,NUEVO LEON,10,6,40,1215
19,NUEVO LEON,10,6,40,1216
19,NUEVO LEON,10,6,40,1217
19,NUEVO LEON,10,6,40,1218
19,NUEVO LEON,10,6,40,1219
19,NUEVO LEON,10,6,40,1220
19,NUEVO LEON,10,6,40,1221
19,NUEVO LEON,10,6,40,1222
19,NUEVO LEON,10,6,40,1223
19,NUEVO LEON,10,6,40,1224
19,NUEVO LEON,10,6,40,1225
19,NUEVO LEON,10,6,40,1230
19,NUEVO LEON,10,6,40,1231
19,NUEVO LEON,10,6,40,1232
19,NUEVO LEON,10,6,40,1233
19,NUEVO LEON,10,6,40,1234
19,NUEVO LEON,10,6,40,1235
19,NUEVO LEON,10,6,40,1236
19,NUEVO LEON,10,6,40,1237
19,NUEVO LEON,10,6,40,1238
19,NUEVO LEON,10,6,40,1239
19,NUEVO LEON,10,6,40,1240
19,NUEVO LEON,10,6,40,1241
19,NUEVO LEON,10,6,40,1242
19,NUEVO LEON,10,6,40,1243
19,NUEVO LEON,10,6,40,1244
19,NUEVO LEON,10,6,40,1245
19,NUEVO LEON,10,6,40,1246
19,NUEVO LEON,10,6,40,1247
19,NUEVO LEON,10,6,40,1248
19,NUEVO LEON,10,6,40,1249
19,NUEVO LEON,10,6,40,1250
19,NUEVO LEON,10,6,40,1251
19,NUEVO LEON,10,6,40,1252
19,NUEVO LEON,10,6,40,1253
19,NUEVO LEON,10,6,40,1254
19,NUEVO LEON,10,6,40,1255
19,NUEVO LEON,10,6,40,1256
19,NUEVO LEON,10,6,40,1257
19,NUEVO LEON,10,6,40,1258
19,NUEVO LEON,10,6,40,1259
19,NUEVO LEON,10,6,40,1260
19,NUEVO LEON,10,6,40,1261
19,NUEVO LEON,10,6,40,1262
19,NUEVO LEON,10,6,40,1263
19,NUEVO LEON,10,6,40,1264
19,NUEVO LEON,10,6,40,1266
19,NUEVO LEON,10,6,40,1267
19,NUEVO LEON,10,6,40,1268
19,NUEVO LEON,10,6,40,1269
19,NUEVO LEON,10,6,40,1270
19,NUEVO LEON,10,6,40,1271
19,NUEVO LEON,10,6,40,1272
19,NUEVO LEON,10,6,40,1273
19,NUEVO LEON,10,6,40,1274
19,NUEVO LEON,10,6,40,1275
19,NUEVO LEON,10,6,40,1276
19,NUEVO LEON,10,6,40,1277
19,NUEVO LEON,10,6,40,1278
19,NUEVO LEON,10,6,40,1279
19,NUEVO LEON,10,6,40,1280
19,NUEVO LEON,10,6,40,1281
19,NUEVO LEON,10,6,40,1282
19,NUEVO LEON,10,6,40,1283
19,NUEVO LEON,10,6,40,1284
19,NUEVO LEON,10,6,40,1285
19,NUEVO LEON,10,6,40,1286
19,NUEVO LEON,10,6,40,1287
19,NUEVO LEON,10,6,40,1288
19,NUEVO LEON,10,6,40,1289
19,NUEVO LEON,10,6,40,1290
19,NUEVO LEON,10,6,40,1291
19,NUEVO LEON,10,6,40,1292
19,NUEVO LEON,10,6,40,1293
19,NUEVO LEON,10,6,40,1294
19,NUEVO LEON,10,6,40,1295
19,NUEVO LEON,10,6,40,1296
19,NUEVO LEON,10,6,40,1297
19,NUEVO LEON,10,6,40,1298
19,NUEVO LEON,10,6,40,1299
19,NUEVO LEON,10,6,40,1300
19,NUEVO LEON,10,6,40,1301
19,NUEVO LEON,10,6,40,1302
19,NUEVO LEON,10,6,40,1303
19,NUEVO LEON,10,6,40,1304
19,NUEVO LEON,10,6,40,1305
19,NUEVO LEON,10,6,40,1306
19,NUEVO LEON,10,6,40,1307
19,NUEVO LEON,10,6,40,1308
19,NUEVO LEON,10,6,40,1309
19,NUEVO LEON,10,6,40,1310
19,NUEVO LEON,10,6,40,1311
19,NUEVO LEON,10,6,40,1312
19,NUEVO LEON,10,6,40,1314
19,NUEVO LEON,10,6,40,1315
19,NUEVO LEON,10,6,40,1316
19,NUEVO LEON,10,6,40,1317
19,NUEVO LEON,10,6,40,1318
19,NUEVO LEON,10,6,40,1319
19,NUEVO LEON,10,6,40,1320
19,NUEVO LEON,10,6,40,1321
19,NUEVO LEON,10,6,40,1322
19,NUEVO LEON,10,6,40,1323
19,NUEVO LEON,10,6,40,1324
19,NUEVO LEON,10,6,40,1325
19,NUEVO LEON,10,6,40,1326
19,NUEVO LEON,10,6,40,1339
19,NUEVO LEON,10,6,40,1340
19,NUEVO LEON,10,6,40,1341
19,NUEVO LEON,10,6,40,1342
19,NUEVO LEON,10,6,40,1343
19,NUEVO LEON,10,6,40,1344
19,NUEVO LEON,10,6,40,1345
19,NUEVO LEON,10,6,40,1367
19,NUEVO LEON,10,6,40,1368
19,NUEVO LEON,10,6,40,1369
19,NUEVO LEON,10,6,40,1641
